local_time,ac_curr,ac_pow,ac_volt,bh_dp,bh_out,blw_pct,boiler,c_ratio,ch4_pct,co2_pct,cull_pct,cwr,cws,dc_curr,dc_mtr2,dc_pow,dc_volt,g_o2_p,gad_o2,h2_pct,new_n2,o2_pct,o2_press,omega_o2,omega_pro,pem,pem_p,pemn2a,pemn2b,pemo2a,pemo2b,q_out,q_wat,q_wat_p,r_ac_hld,scrb_hx,scrb_lev,scrb_p,scrb_ph,scrbtank,steam,syn_pph,syn_scfm,synfm_p,synfm_t,total_n2,total_o2,trc_bot,trc_q,trc_surf,trc_top
8:16:30,158.8125167,14.075319,88.62902,0.09847365,102,30.0122,15962.8,0.076582192,0.2329668,28.603802,50.0122,42,40,141.9431067,0,29.30152167,206.3624467,14.323755,0,2.194301267,4.0351997,0,130.33373,3.307733067,0.82224695,1054.898,-0.693603587,19.98156,0,0,160.1072333,179.2166667,0.005966667,50.8966,262,16,10.72598133,-0.6809527,6.671995533,17,15.16384267,6.4164,5.711391733,3.1463542,32,3.058561667,5.7422205,1099.557667,295.4866667,153.8946667,967.4499167
8:17:00,158.7849167,14.05287467,88.50500967,0.10225875,102,30.0122,15962.8,0.078452551,0.23763916,28.97594867,50.0122,42,40,141.3293667,0,29.70042833,210.65493,14.322595,0,2.256695567,4.0367752,0,130.21608,3.303032767,0.822097477,1056.137833,-0.722851557,19.9945,0,0,159.8173567,180,3.33E-05,51.26923333,262,16,10.727191,-0.70334584,6.7131288,17,13.005635,6.405666667,5.7007597,3.0682916,32,3.0592655,5.735703,1101.4843,295.642,153.9306667,969.6086667
8:17:30,158.77903,14.046165,88.46404633,0.09879925,102,30.0122,15962.8,0.08022554,0.24532332,29.38067933,50.0122,42,40,142.0462533,0,29.675958,209.05153,14.32269167,0,2.3330476,4.036535167,0,130.14497,3.299963333,0.82952663,1057.78,-0.714801807,19.9945,0,0,159.7961267,180.0933333,-0.0002,50.56053333,262,16,10.72672567,-0.70058638,6.686381667,17,11.22243467,6.421,5.715112233,3.114364,32,3.057902633,5.733701667,1102.443267,295.7996667,153.9486667,970.1788533
8:18:00,158.78116,14.052225,88.50051667,0.1008139,102,30.0122,15962.8,0.081680553,0.26077304,29.74843833,50.0122,42,40,141.51136,0,29.61240567,209.18027,14.325205,0,2.3945868,4.031450467,0,130.08023,3.313172333,0.827159063,1058.174667,-0.730216523,20.006793,0,0,160.30135,180.99,0.006733333,49.95073333,262,16,10.773317,-0.7147744,6.6707447,17,11.35447233,6.428833333,5.7226339,3.1543314,32,3.0528488,5.751187,1103.944,295.905,153.7583333,972.74028
8:18:30,158.8050367,14.0746,88.62790167,0.0990638,102,30.0122,15962.8,0.083453191,0.26204288,29.98632533,50.0122,42,40,142.80982,0,30.686193,214.7509233,14.32153167,0,2.4511091,4.0350662,0,130.12326,3.310091,0.8250299,1060.417,-0.74402617,20.008087,0,0,160.17846,182.1333333,0.006233333,52.4452,262,16,10.778363,-0.72993922,6.665131,17,14.82116067,6.4145,5.708406067,3.0560002,32,3.058508767,5.7472765,1105.098933,296.059,153.804,973.6909667
8:19:00,158.8392767,14.07144133,88.588948,0.10164825,102,30.0122,15962.8,0.085394812,0.26295456,30,50.0122,42,40,142.84718,0,30.754207,215.2845067,14.32129,0,2.512364433,4.034359267,0,130.25157,3.2930835,0.824483653,1061.015433,-0.74839323,20.00097,0,0,159.5547267,183,0.0673,51.8492,262,16,10.78243,-0.73181956,6.659032,17,13.06285867,6.4003,5.699531267,3.0868508,32,3.0569685,5.729527833,1106.700833,296.1116667,153.703,975.9396667
8:19:30,158.90062,14.10934633,88.85578633,0.09997955,102,30.0122,15962.8,0.087346222,0.27267372,30,50.0122,42,40,142.6140167,0,30.06702233,211.8033867,14.31892167,0,2.5676361,4.031930067,0,130.07295,3.305464767,0.823927947,1063.139733,-0.70179496,19.95568,0,0,160.1344667,183,0.0892,51.38,262,16,10.79048167,-0.6857146,6.655441,17,11.06133533,6.448466667,5.7303648,3.0897812,32.46333333,3.055559567,5.743826833,1108.0058,296.1723333,153.768,977.4051667
8:20:00,158.8174,14.10369367,88.804517,0.10282855,102,30.0122,15962.8,0.088664186,0.26455,30,50.0122,42,40,141.85777,0,29.54472367,208.3013233,14.32370667,0,2.6061534,4.029636667,0,130.0567,3.3042488,0.827327103,1063.3737,-0.68340571,19.9298,0,0,159.9390333,182.15,0.1451,51.66326667,262,16,10.818103,-0.66639838,6.6525226,17,10.29866633,6.421733333,5.697340467,3.1166432,32.98666667,3.055552967,5.737980833,1108.555767,296.2776667,153.7516667,978.5012167
8:20:30,158.8019,14.02846067,88.339357,0.10238085,102,30.0122,15962.8,0.089971473,0.25691468,30,50.0122,42,40.33333333,139.9075033,0,28.69818467,205.22032,14.32902333,0,2.657833833,4.028276667,0,130.04253,3.303180467,0.82805097,1065.967133,-0.555768043,19.9298,0,0,160.0995433,181.15,0.146666667,51.81386667,262,16,10.76162033,-0.55059862,6.6497995,17,13.72654233,6.5081,5.7740409,3.140005,33,3.0540856,5.739073667,1110.8206,296.4193333,153.657,979.6138
8:21:00,158.7926,14.00663433,88.218943,0.1018314,102,30.0122,15962.8,0.091522894,0.25935668,30,50.0122,42.04,40.85,140.3527633,0,29.38282267,208.64094,14.32593,0,2.705698333,4.02581,0,130.04396,3.308146333,0.82326018,1066.066333,-0.488797707,19.904567,0,0,160.4002967,180.4133333,0.1367,51.5304,262,16,10.73412033,-0.492869083,6.6381344,17,13.452728,6.5514,5.812529333,3.1441564,33,3.0490355,5.747065833,1111.7975,296.5436667,153.5253333,981.392
8:21:30,158.7900867,13.94545433,87.82318667,0.10608455,102,30.0122,15962.8,0.093177779,0.27535992,30,50.0122,42.55,41,140.5825,0,29.36991733,208.9696867,14.32452833,0,2.7396005,4.027383333,0,130.05865,3.3064914,0.82198543,1067.334167,-0.57259912,19.993853,0,0,160.2741633,179.0033333,0.126166667,51.6162,262,16,10.73571467,-0.564176257,6.6388526,17,11.10514083,6.538,5.801123533,3.1785886,33,3.051530067,5.742944667,1113.440067,296.7563333,153.381,981.392
8:22:00,158.77276,13.86184067,87.30606033,0.10010165,102,30.0122,15962.8,0.09426,0.26884792,30,50.0122,42.99333333,41,143.9232767,0,29.610065,205.8095333,14.32419,0,2.778062333,4.026236667,0,130.03915,3.301844733,0.829036413,1068.962,-0.608716257,19.9945,0,0,159.73002,178.1666667,0.125333333,51.51716667,262,16,10.74286167,-0.6079369,6.6361394,17,9.742500567,6.476,5.745571667,3.1407376,33,3.0535716,5.736835333,1115.209267,296.885,153.3576667,982.7965667
8:22:30,158.74248,13.878595,87.42829167,0.10307275,102,30.0122,15962.8,0.095495846,0.27812752,30,50.0122,43,41,140.1208767,0,29.10225767,207.8156,14.32564,0,2.816180833,4.024756667,0,130.03265,3.296376667,0.826659507,1068.9676,-0.632629203,19.9945,0,0,159.8440267,177.4166667,0.108466667,51.6178,261.9333333,16,10.75239,-0.62520184,6.634874,17,12.60055893,6.5043,5.7704828,3.1264926,33,3.051826767,5.7310815,1116.296333,297.075,153.403,984.2287667
8:23:00,158.9382767,13.92645533,87.618348,0.1048025,102,30.0122,15962.8,0.096847159,0.26603148,30,50.0122,43,41,142.22414,0,30.683685,215.48131,14.32235333,0,2.8480904,4.024463333,0,130.03031,3.295363333,0.821863953,1070.043767,-0.706232807,19.9945,0,0,159.6692433,176.6166667,0.0132,51.7775,261.9833333,16,10.7546,-0.68495758,6.6304394,17,13.65815133,6.414633333,5.692716533,3.1594596,33,3.053504233,5.731937333,1116.2897,297.2586667,153.3576667,984.3810033
8:23:30,158.84244,13.92399233,87.65617267,0.10152615,102,30.0122,15962.8,0.098037329,0.26122888,30,50.0122,43,41,141.21843,0,30.192355,213.90038,14.32409333,0,2.8801696,4.024022433,0,130.00964,3.295537567,0.825328883,1071.603,-0.828205077,19.9945,0,0,159.7318567,175.4166667,0.008266667,51.9116,261.96,16,10.755622,-0.80239336,6.6299606,17,11.21221257,6.377366667,5.657152833,3.0393946,33,3.053802,5.734913,1118.713467,297.4326667,153.223,987.1265133
8:24:00,158.8411067,14.023827,88.28833133,0.10099705,102,30.0122,15962.8,0.098557931,0.26629196,30,50.0122,43,41,140.39459,0,29.73350933,211.88726,14.32428667,0,2.901423133,4.018246667,0,129.99625,3.302687667,0.824689163,1072.560833,-0.84621645,19.9945,0,0,160.1247833,174.9066667,-0.001366667,51.65116667,261.9266667,16,10.744778,-0.81479872,6.6276122,17,9.521614567,6.323466667,5.609656967,3.098898,33,3.048778467,5.7434055,1119.1276,297.5973333,153.141,987.08365
8:24:30,158.7224,14.048705,88.513059,0.10193315,102,30.0122,15962.8,0.09952607,0.2665036,30,50.0122,43,41,143.1697,0,29.60876033,206.4065533,14.32380333,0,2.9395997,4.0224629,0,129.99118,3.300657433,0.824180223,1074.3883,-0.85346351,19.9945,0,0,160.1512467,173.94,-0.000166667,51.97823333,261.9966667,16,10.754159,-0.8227108,6.608716833,17,11.57998353,6.345033333,5.628669633,3.0889672,33,3.050681833,5.743616167,1119.1136,297.713,153.0586667,988.8965
8:25:00,158.6654333,14.070145,88.67847367,0.10071215,102,30.0122,15962.8,0.100666461,0.26425696,30,50.0122,43,41,142.14715,0,29.41530833,206.97313,14.32071,0,2.960168133,4.019915367,0,129.98208,3.29807,0.824170827,1074.369067,-0.849780917,20.00097,0,0,159.9203433,173.02,-0.0007,51.76856667,261.9033333,16,10.747054,-0.82346782,6.6019608,17,13.73231133,6.337166667,5.620204633,3.0898626,33,3.047627367,5.739284333,1121.0693,297.874,153.0026667,989.71575
8:25:30,158.7942033,14.08963567,88.73511833,0.10099705,102,30.0122,15962.8,0.101040607,0.27286908,30,50.0122,43,41,142.5348667,0,30.57201333,214.1887033,14.32225667,0,2.9924203,4.015936867,0,129.97389,3.295643333,0.82317144,1074.369067,-0.90001464,19.9945,0,0,159.83688,172.6833333,0.001433333,51.66093333,261.9633333,16,10.743477,-0.86683774,6.610203,17,11.4068939,6.351533333,5.634663067,3.1010958,33,3.0442372,5.7340045,1121.71,297.9716667,153.0776667,990.8089667
8:26:00,158.75364,13.991076,88.142371,0.10168895,102,30.0122,15962.8,0.101443663,0.27389472,30,50.0122,43,41,143.0702467,0,29.744084,208.5687467,14.32414167,0,3.023418267,4.016271267,0,129.98104,3.29275,0.823965313,1075.208733,-0.873292703,19.9945,0,0,159.7566233,171.8166667,-0.000633333,51.66333333,262,16,10.747005,-0.83592202,6.612084,17,9.4863087,6.293566667,5.575183233,3.1073636,33.44333333,3.0422938,5.731976833,1121.709667,298.1133333,153.142,992.601
8:26:30,158.73594,14.05605833,88.552451,0.09879925,102,30.0122,15962.8,0.102259163,0.27140388,30,50.0122,43,41,141.37476,0,29.20394533,206.59395,14.321145,0,3.0328806,4.0152962,0,129.9703133,3.2952725,0.826253427,1077.2663,-0.849568593,19.9945,0,0,159.86841,170.65,0.001066667,51.8885,261.8333333,16,10.74088,-0.82166074,6.61197,17,10.59961773,6.3461,5.613609833,3.0945024,33.90666667,3.0415311,5.739745167,1122.8255,298.1936667,153.0436667,992.5733
8:27:00,158.75455,14.05994633,88.55290967,0.08386235,102,30.0122,15962.8,0.10303054,0.26891304,30,50.0122,43,41,141.5011567,0,30.202052,213.3241767,14.33873833,0,3.0674637,4.0151771,0,130.04162,3.304637167,0.829508093,1077.276,-0.26668853,19.973149,0,0,160.46124,170,-0.001033333,50.51516667,261.9833333,16,10.774191,-0.314016997,6.611229,17,13.62894933,6.6238,5.8590326,3.1457844,34,3.0411625,5.749751833,1124.606,298.245,152.967,994.1993
8:27:30,158.6543033,14.05479533,88.58715867,0.10404955,102,30.0122,15962.8,0.103138943,0.26596636,29.22845033,50.0122,43,41,142.9762233,0,29.746518,208.2039567,14.33661167,0,2.976409543,4.022862533,0.022364683,130.1763,3.2870148,0.82158847,1079.1777,-0.1023907,19.983501,0,0,159.6743833,169.2166667,0.003066667,50.87803333,261.95,16,10.86633233,-0.14478618,6.6082194,17,11.622279,6.755766667,5.976153433,3.2695124,34,3.051307733,5.733859667,1124.5808,298.2916667,153.121,995.507
8:28:00,158.7894633,14.03405667,88.38144667,0.10893355,102,30.0122,15962.8,0.151602944,0.04813996,5.514554623,50.0122,43,41,140.6118167,0,29.401758,209.1462633,14.34323333,0,0.366951912,4.015098,9.174091383,130.04526,3.2910822,0.8215231,1080.0194,-0.116672453,19.9945,0,0,160.0263533,168.85,0.0031,53.05026667,262,16,10.766545,-0.15057372,6.6081966,17,9.5069521,6.820566667,6.033079233,3.2416736,34,3.0422875,5.735887333,1122.1157,298.374,153.057,996.93045
8:28:30,158.76685,14.028088,88.360406,0.1048839,102,30.0122,15962.8,0.044380083,0.0112332,0.010964584,50.0122,43,41,140.5240833,0,29.46738633,210.5821967,14.34536,0,0.165526901,4.0119735,17.68560433,129.93385,3.297563333,0.825524743,1080.3182,-0.098684707,19.9945,0,0,160.0775367,167.55,0.000333333,52.10463333,262,16,10.75362,-0.14061036,6.6616986,17,9.497428567,6.8354,6.045460267,3.2035784,34,3.0387396,5.739113167,1121.696,298.46,153.0386667,998.36635
8:29:00,158.86459,13.996272,88.12738167,0.10421235,102,30.0122,15962.8,0,0.00273504,0,50.0122,43,41,142.69882,0,30.53887133,213.9991167,14.345215,0,0.20136732,4.015297,19.166868,129.9339467,3.294016667,0.827121643,1082.6677,-0.091083567,19.9945,0,0,160.0334233,166.98,0.0006,51.93226667,262,16,10.7546,-0.12634908,6.636194567,17,11.35909133,6.864833333,6.073381267,3.244604,34,3.0470145,5.735755667,1121.71,298.5036667,153.0596667,998.5487633
8:29:30,158.7700167,13.979398,88.04118833,0.1081399,102,30.0122,15962.8,0,0.00420024,0,50.0122,43,41,141.9713467,0,30.28963267,213.6314833,14.3442,0,0.19840436,4.015496633,19.71232933,129.95192,3.293443333,0.82199,1082.69,-0.103736237,19.9945,0,0,160.1059767,166.07,-0.0015,52.4667,262,16,10.7546,-0.13648338,6.617369433,17,13.09808533,6.8795,6.084735567,3.26821,34,3.0464753,5.734676,1123.3105,298.64,153.086,1000.872353
8:30:00,158.5908833,13.93701133,87.88023933,0.10559615,101.6833333,30.0122,15962.8,0.010256413,0.00962148,0.00019536,50.0122,43,41,142.00936,32.66666667,30.278492,213.2773233,14.34313667,0,0.18735024,4.0130537,20.03388367,129.98819,3.292176667,0.821705157,1084.961667,-0.102910113,19.9945,0,0,160.1170367,165.2366667,-0.001,52.32496667,262,16,10.753375,-0.14036616,6.610317,17,12.026326,6.897633333,6.103729867,3.2887228,34,3.0438873,5.736953833,1124.613,298.6186667,153.0493333,1000.9
8:30:30,158.7378,13.90972667,87.62460167,0.1071631,101,30.0122,15962.8,0.354860507,2.563906653,4.39462634,50.0122,43,41,145.28232,40,30.030179,206.91085,14.34565,0,2.291566633,4.008799367,19.38921933,130.08491,3.291416667,0.82493653,1085.555833,-0.109378143,19.9945,0,0,159.9842867,165.08,0.001366667,52.00473333,262,16,10.751905,-0.1448106,6.6049134,17,9.743432733,6.987233333,6.1829504,3.3028864,34,3.038653433,5.737019667,1124.585,298.7096667,153.0526667,1002.5117
8:31:00,158.76968,13.957133,87.91873033,0.10852655,101.7833333,30.0122,15962.8,0.698207683,11.35513417,21.09665367,50.0122,43,41.10333333,141.7296733,40,30.09430733,212.04009,14.3471,0,11.31333257,4.007371667,5.6754147,130.12924,3.28903,0.8227185,1085.542167,-0.127436723,19.9945,0,0,159.93908,165,0.000366667,52.41063333,262,16,10.75508667,-0.16427334,6.601596,17,8.877198633,7.0276,6.217774967,3.3313764,34,3.036763567,5.734188833,1124.592,298.7846667,153.0166667,1003.7988
8:31:30,158.8013033,14.02305533,88.30534833,0.11312565,101.9566667,30.0122,15962.8,0.689536073,11.974752,22.51324133,50.0122,43,41.80333333,143.1302333,40,30.26641633,211.4300933,14.34816333,0,12.359513,4.009919567,0.8640415,130.16434,3.2883627,0.82107011,1086.650033,-0.161429493,19.9945,0,0,159.9190133,165.8166667,0.000966667,52.09696667,262,16,10.75776333,-0.19433436,6.599943,17,12.23797863,7.1465,6.3230673,3.3496914,34,3.043624767,5.7331355,1124.62,298.8236667,152.8923333,1003.8251
8:32:00,158.8195367,13.99417767,88.11351567,0.1166869,101.1933333,30.0122,15962.8,0.68884325,11.95026467,22.585663,50.0122,43,41.94333333,144.0242667,40,31.375747,217.75789,14.35038667,0,12.374903,4.009799167,0.035002011,130.24936,3.287068967,0.823745877,1088.392333,-0.20328282,19.9945,0,0,159.9725767,166.25,0.0011,52.4643,262,16,10.76725333,-0.22913286,6.605184533,17,12.62323167,7.227833333,6.3968367,3.3702042,34,3.0414849,5.734781333,1124.62,298.9743333,152.8463333,1006.3094
8:32:30,158.5799167,13.92233767,87.83816567,0.10909635,101.1,30.0122,15962.8,0.688593273,11.923743,22.61177633,50.0122,43.65,42,144.3169833,40,33.673032,233.4505167,14.34598833,0,12.337739,4.007439233,0,130.23441,3.291883333,0.821060713,1088.4272,-0.212465513,19.956974,0,0,159.97071,167,0.002933333,52.57133333,262,16,10.76676667,-0.25059804,6.655862767,17,10.15192073,7.2512,6.415466467,3.337807,33.96666667,3.0359808,5.7427735,1124.6407,299.0593333,152.806,1006.719333
8:33:00,158.7282333,13.90918333,87.62841167,0.1159543,101.6666667,30.0122,15962.8,0.68846766,11.901528,22.625008,50.0122,44,42,141.4146933,40,31.27968967,221.1661033,14.346665,0,12.340589,4.005503467,0.001139601,130.23324,3.291163333,0.81833816,1089.4111,-0.251793207,19.941446,0,0,160.12206,167.0933333,0.000866667,52.49586667,262,16,10.761608,-0.27894966,6.619579367,17,8.5896975,7.263766667,6.438735067,3.3093984,33.35,3.0353286,5.744695833,1126.7982,299.1683333,152.7183333,1008.104567
8:33:30,158.8140333,13.91491233,87.61699267,0.1129832,101,30.0122,15962.8,0.69130634,11.888099,22.32747733,50.0122,44,42,141.3241133,40,30.05217833,212.6553067,14.34661667,0,12.331413,4.0035928,0.003337405,130.2595,3.290069667,0.822620487,1090.9941,-0.25660883,19.898097,0,0,160.1447567,168.1733333,-1.00E-04,52.32063333,262,16,10.766572,-0.2846151,6.605358,17,11.09016177,7.2805,6.462014267,3.3047586,33,3.036237933,5.744287667,1127.345767,299.2856667,152.815,1009.383567
8:34:00,158.7659967,13.944223,87.82517433,0.11206745,101,30.0122,15962.8,0.543241367,5.20603892,16.33379067,50.0122,44,42,139.8949733,40,29.97824233,214.5780167,14.350145,0,7.0031951,4.0073964,3.909137567,130.25651,3.288429333,0.823003217,1091.0041,-0.240887247,19.935623,0,0,160.00308,169,-0.000733333,52.30116667,262,16,10.7692,-0.27438312,6.5987004,17,12.99058967,7.2544,6.439692533,3.3710182,33,3.038324767,5.74305,1127.4667,299.4126667,152.701,1010.433033
8:34:30,158.75985,13.93133567,87.722205,0.11011385,101,30.0122,15962.8,0.123579833,0.376035573,29.62080167,50.0122,44,42,142.4083933,40,30.74184433,216.1467433,14.34565,0,3.363761333,4.004675067,2.26467219,130.24221,3.2860281,0.82143434,1091.8748,-0.25113231,19.9945,0,0,159.8672367,169.6166667,0.000733333,50.2639,262,16,10.76969,-0.28861998,6.5951436,17,10.5523643,7.272066667,6.453957167,3.2783036,33,3.034446233,5.74068,1127.427067,299.564,152.7446667,1012.1296
8:35:00,158.7184267,13.87336233,87.45515633,0.1137565,101,30.0122,15962.8,0.110675673,0.2459094,30,50.0122,44,42,139.6534067,40,30.72628133,220.6610567,14.34748667,0,3.2156702,4.002471933,0.243284365,130.10584,3.293801567,0.82154178,1093.862667,-0.25566453,19.9945,0,0,160.2559733,170.82,-0.000966667,52.3931,262,16,10.7692,-0.28102536,6.5927496,17,8.5817692,7.262733333,6.4479035,3.3295856,33,3.032115833,5.747237,1127.628233,299.6263333,152.6586667,1012.7489
8:35:30,158.9222533,13.89105867,87.51916667,0.1087097,101,30.0122,15962.8,0.10952101,0.25613324,30,50.0122,44,42,141.8344733,40,30.98449967,217.95182,14.34453833,0,3.2376652,4.001484,0.006593404,130.04201,3.296603,0.82085062,1093.862667,-0.248063483,19.9945,0,0,160.2385467,171.8133333,0.0039,52.81953333,262,16,10.771846,-0.28451742,6.5910054,17,9.9510485,7.276466667,6.460076433,3.3225038,33,3.028526033,5.748343,1129.858167,299.684,152.6663333,1015.0186
8:36:00,158.5321967,13.86484867,87.46231733,0.11385825,101,30.0122,15962.8,0.108424653,0.247863,30,50.0122,44,42,143.48248,40,30.771414,215.26423,14.341155,0,3.103645667,4.001098167,0,130.31969,3.2780605,0.82239632,1094.0314,-0.256963033,19.9945,0,0,159.39799,172.85,-0.001466667,51.94506667,262,16,10.779294,-0.2833941,6.581957633,17,13.01007933,7.2854,6.4661089,3.3006072,33,3.029237267,5.7312395,1130.01,299.7003333,152.5606667,1014.9794
8:36:30,158.5931567,13.840382,87.26846333,0.1109482,101,30.0122,15962.8,0.107377213,0.23539252,30,50.0122,44,42,142.92839,40,31.65911267,221.5919367,14.34545667,0,3.077605967,3.99879,0,130.13262,3.287067167,0.823232257,1096.652433,-0.26227426,19.9945,0,0,159.8606967,173.35,0.000166667,51.71123333,262,16,10.776648,-0.29140386,6.5737102,17,10.8912117,7.292566667,6.4754798,3.3474936,33,3.030463,5.742655,1130.01,299.852,152.5026667,1016.6027
8:37:00,158.7886467,13.942493,87.764742,0.10673575,101,30.0122,15962.8,0.10676925,0.25084224,30,50.0122,44,42,142.5106733,40,32.323901,227.3347733,14.340865,0,3.076012033,3.999083333,0,130.08374,3.2895499,0.82200878,1096.804433,-0.264044653,19.9945,0,0,160.02643,174.07,0.002033333,51.2676,262,16,10.781597,-0.30227076,6.578977,17,8.659212333,7.243066667,6.430631167,3.3401676,33,3.028959333,5.746223167,1130.01,299.912,152.7576667,1017.863967
8:37:30,158.8068133,13.94654733,87.77793767,0.1096865,101,30.0122,15962.8,0.105658407,0.22788744,30,50.0122,44,42,141.76981,40,31.40250067,220.9094067,14.34236333,0,3.048151833,4.002660667,0,130.0081633,3.287295433,0.82015946,1097.6418,-0.261849283,19.9945,0,0,159.9389467,174.98,0.003633333,52.13033333,262,16,10.7839,-0.295482,6.581086,17,9.056284633,7.2418,6.429266067,3.4078924,33,3.031510567,5.741562167,1131.9985,300.0633333,152.72,1017.9297
8:38:00,158.7616367,13.962547,87.93530167,0.11430595,101,30.0122,15962.8,0.104801297,0.22292204,30,50.0122,44,42,140.6852767,40,31.12550133,221.16456,14.34371667,0,3.0278642,3.998056667,0,129.9099067,3.299576667,0.81926749,1099.444,-0.284393097,19.9945,0,0,160.5614733,175.25,-0.000233333,52.39746667,262,16,10.785798,-0.30637332,6.5812,17,12.74012467,7.251866667,6.435294867,3.3191664,33,3.0261897,5.753807167,1132.878,300.1686667,152.663,1020.2204
8:38:30,158.7347667,13.95434733,87.91560967,0.1139193,101,30.0122,15962.8,0.10335648,0.22241736,30,50.0122,44,42,140.59996,40,31.19090467,221.8511467,14.33989833,0,3.0191448,3.998977333,0,130.09752,3.282504167,0.81771243,1099.892767,-0.292749837,19.9945,0,0,159.6916633,176.7833333,0.000666667,51.71573333,262,16.05,10.79051867,-0.31616574,6.5810176,17,10.3065769,7.241366667,6.427429467,3.3185152,33,3.0275773,5.734254667,1132.92,300.245,152.68,1020.6438
8:39:00,158.7527767,13.979194,88.05507867,0.0995115,101,30.0122,15962.8,0.102448417,0.2102562,30,50.0122,44,42,140.6381033,40,32.26992267,229.4140767,14.34507,0,3.0096855,4.001271333,0,129.9698167,3.285253167,0.820845967,1102.2,-0.190488383,19.995794,0,0,159.8554,177.5166667,-0.001066667,52.2564,262,16.24666667,10.79266,-0.23648328,6.5782474,17,7.9150387,7.349033333,6.523309933,3.3374814,33,3.034794367,5.736361333,1134.9259,300.3276667,152.608,1020.9174
8:39:30,158.5934,13.901442,87.69221733,0.0408221,101,30.0122,15962.8,0.101963017,0.2046396,30,50.0122,44,42.24333333,142.67896,40,35.49215433,249.7150733,14.3616,0,2.986607833,3.997363333,0,129.8909667,3.29095,0.821681863,1101.0169,0.323768807,19.999676,0,0,160.1777133,178.6833333,0.0023,52.37996667,261.9666667,16.17333333,10.84736667,0.206861857,6.577666,17,11.21512073,7.924466667,7.0390461,3.53276,33,3.0338664,5.739732,1138.0353,300.5273333,152.6133333,1023.298033
8:40:00,158.8467433,13.97135033,87.956589,0.1398045,101.02,30.0122,15962.8,0.101762483,0.20859564,30,50.0122,44,42.80666667,141.7051033,40,33.59995767,236.92048,14.39301667,0,2.874017667,3.997390333,0,129.8902,3.290483333,0.82232629,1097.370233,1.330021977,20.006793,0,0,160.1176133,178.1,0.0018,52.39153333,262,16.09666667,10.7985,1.098901083,6.6173566,17,12.94779567,9.3632,8.326252933,4.0535572,33,3.034677,5.741088167,1148.6569,300.658,152.6786667,1021.7625
8:40:30,158.8754367,13.94247433,87.73474267,0.18390295,101.93,31.84329667,15962.8,0.10119616,0.20092776,30,50.0122,44,43,141.7572533,40,31.79838633,224.2874033,14.37063833,0,2.970826,3.99699,0,129.8741667,3.288163233,0.82241974,1092.408367,0.766476347,20.008087,0,0,159.8406267,177.01,0.0021,52.25826667,261.98,16.13666667,10.7985,0.555555213,6.610975633,17,10.4208005,10.5589,9.397201233,4.653396,33,3.0361185,5.738231,1161.582833,300.7073333,152.5603333,1020.531067
8:41:00,158.6538433,13.86700867,87.40051433,0.266198353,101.8,40,15962.8,0.100894773,0.203093,30,50.0122,44,43,140.8832033,40,30.107232,214.2918933,14.34279833,0,3.003134267,3.995283333,0,129.8895333,3.286601667,0.82188736,1088.184267,-0.135037853,19.976384,0,0,160.1435167,179.2,0.0031,52.33476667,261.5,16.14666667,10.7985,-0.405860783,6.5920885,17,8.217628533,13.69753333,12.2755085,6.180874767,32.21666667,3.0319698,5.737625333,1169.6669,300.825,152.587,1022.7921
8:41:30,158.7145733,13.86663367,87.368287,0.24422038,101.9666667,40,15962.8,0.106244723,0.23327612,29.99714233,50.0122,44,43,141.6126167,40,29.72759833,209.9194267,14.324045,0,3.305242367,3.99395,0,129.8770133,3.283731167,0.822069457,1084.4576,-0.76399656,19.960209,0,0,159.8155467,181.4366667,0.005966667,52.5162,261.15,16.15,10.80193,-0.985152053,6.5846516,17,9.1190303,13.43683333,12.04492933,5.9984574,32,3.0308906,5.733714833,1171.53,300.8536667,152.5146667,1025.1585
8:42:00,158.7238133,13.81721,87.05177967,0.19900265,102.3833333,40,15962.8,0.130192373,0.32506276,29.401806,50.0122,44,43,142.5725267,40,29.083881,204.02481,14.33791667,0,4.444558033,3.993043333,0,129.86629,3.282662633,0.82202279,1081.3563,-0.260197013,19.912331,0,0,159.9499567,181.14,0.007166667,52.20533333,261.1033333,16.26333333,10.79621267,-0.531379803,6.5806528,17,12.580068,13.6547,12.239935,5.9794098,32,3.033110533,5.732990667,1170.6279,300.9356667,152.4923333,1029.6325
8:42:30,158.70932,13.67760433,86.17898,0.2077328,103,40,15962.8,0.174419207,0.540805937,27.81747067,50.0122,44,43,141.72741,40,27.70824467,195.53038,14.33579,0,6.704216133,3.992296667,0,129.85823,3.2808868,0.828891573,1079.5125,-0.28628162,19.903273,0,0,159.9280333,181.93,0.060033333,52.1498,261.08,16.10333333,10.79763567,-0.560122223,6.5778142,17,10.7406581,13.78406667,12.357671,6.0083068,32,3.030711633,5.729435667,1169.1723,301.0026667,152.4746667,1032.805167
8:43:00,158.70217,13.63997367,85.946387,0.2207568,103.13,40,15962.8,0.229257127,0.837525473,25.60322867,50.0122,44,43,142.14522,40,27.23532133,191.60971,14.33714333,0,9.872989867,3.99251,0,129.86226,3.280126767,0.82303113,1076.9408,-0.094128777,19.974443,0,0,159.6289633,182.5733333,0.079733333,51.77393333,261.0033333,16.01666667,10.79792767,-0.38695948,6.577666,17,8.308722633,14.14723333,12.691615,6.120069,32,3.030730267,5.728803667,1171.427467,301.06,152.341,1035.2253
