local_time,ac_curr,ac_pct,ac_pow,ac_volt,bh_out,blw_pct,blw_pr,boiler,c_ratio,ch4_pct,co2_pct,co_pct,cull_pct,cwr,cws,dc_curr,dc_mtr,dc_mtr2,dc_pow,dc_volt,feed_pct,g_fg_p,g_o2_p,gad_fg,gad_o2,h2_pct,massflow,n2_pct,new_n2,o2_pct,o2_press,omega_o2,omega_pro,pct_outp,pem,pem_p,pem_pro,pemn2a,pemn2b,pemo2a,pemo2b,q_n2,q_n2_p,q_out,q_syn,q_syn_p,q_wat,q_wat_p,scrb_hx,scrb_lev,scrb_p,scrb_ph,scrbden,scrbtank,steam,syn_den,syn_pph,syn_scfm,synfm_p,synfm_t,total_n2,total_o2,trc_bot,trc_q,trc_s01,trc_s02,trc_s03,trc_s04,trc_s05,trc_s06,trc_s07,trc_s08,trc_s09,trc_s10,trc_surf,trc_top,utc_time
2025-07-16 07:08:00,158.98222833333332,34.993900000000004,16.955705055555555,106.65342555555556,117.52833333333334,20.0,0.0,15962.8,0.006431489372222222,0.07064706,6.908705800000001,0.045183788111111116,50.0122,27.645555555555557,25.79722222222222,72.81483750000001,0.0,0.0,16.03930972222222,217.1746788888889,0.0,,14.347945833333334,,0.0,0.0017094,,91.22505427777779,4.146024233333333,1.7492102944444445,135.03772333333333,0.03202,0.04203340055555556,0.0,851.8615444444445,-0.1730239461111111,,19.976384,0.0,0.0,0.0,,,164.25,,,1.4220166666666667,46.164750000000005,16.0,10.734611555555555,-0.3075699,6.8959395,,17.0,0.0,,0.0039722222222222225,0.0035575980555555557,0.30523643333333333,28.0,3.1503927277777777,2.096730527777778,970.426961111111,289.2706111111111,,,,,,,,,,,158.84011111111113,871.2565016666667,
2025-07-16 07:08:30,158.94997666666669,34.993900000000004,17.14709977777778,107.88091944444446,117.06333333333333,20.0,0.0,15962.8,0.006600969072222223,0.06570336666666668,6.756523916666667,0.045068471944444445,50.0122,27.564444444444444,25.62,89.38175416666667,0.0,0.0,20.807248,229.13542999999999,0.0,,14.343700555555557,,0.0,0.0008547016666666667,,91.30431716666666,4.1430207999999995,1.8271130555555557,135.014085,0.03202,0.04248010166666667,0.0,852.0379805555556,-0.22158540833333334,,19.975521333333333,0.0,0.0,0.0,,,163.09166666666667,,,1.2492777777777777,46.30244444444444,16.0,10.738789944444445,-0.36160322,6.902569116666667,,17.0,0.0,,0.0,0.0,0.30484300000000003,28.0,3.147545455555556,2.0960195277777776,963.2181283333334,289.3599444444444,,,,,,,,,,,158.87455555555556,869.2289166666667,
2025-07-16 07:09:00,158.96294500000002,34.993900000000004,17.363972722222222,109.23490277777778,117.0,20.0,0.0,15962.8,0.0067978066833333335,0.058626993333333335,6.5403050277777774,0.04467503688888889,50.0122,27.316111111111113,25.44722222222222,100.12761005555555,0.0,0.0,22.930595888888888,228.89097722222223,0.0,,14.339608333333334,,0.0,0.008622989999999999,,91.37649866666668,4.141842066666666,1.9627770444444443,134.98427166666667,0.031891046666666666,0.04235012944444445,0.0,853.2370527777779,-0.27675657333333337,,19.973796,0.0,0.0,0.0,,,162.215,,,1.0336166666666666,46.41611666666667,16.0,10.739658333333333,-0.41661751666666663,6.910456583333333,,17.0,0.0,,0.0,0.0,0.3045716666666667,28.0,3.1486031277777777,2.09585275,956.7279372222222,289.41972222222216,,,,,,,,,,,158.9187777777778,867.3095522222222,
2025-07-16 07:09:30,158.97544833333333,34.993900000000004,17.48362288888889,109.97777611111111,117.0,20.0,0.0,15962.8,0.007325740405555556,0.055102373333333336,6.2457756,0.0457603715,50.0122,27.31277777777778,25.57111111111111,100.29833944444445,0.0,0.0,21.361359,212.98415944444443,0.0,,14.337385000000001,,0.0,0.008594498333333334,,91.49450966666667,4.139444016666666,2.1411722444444448,134.95474000000002,0.03161090666666667,0.041777351666666664,0.0,854.5106194444445,-0.3445176888888889,,19.975952666666664,0.0,0.0,0.0,,,162.00166666666667,,,0.8302833333333334,46.41921111111112,16.0,10.740863722222223,-0.48140402,6.9139828,,17.0,0.0,,0.0,0.0,0.30484300000000003,28.0,3.1468277000000002,2.0958549444444445,950.8577155555556,289.50550000000004,,,,,,,,,,,158.92305555555555,865.282738888889,
2025-07-16 07:10:00,158.98077,34.993900000000004,17.562046833333333,110.46902444444444,117.0,20.0,0.0,15962.8,0.008167249294444444,0.05649974000000001,5.9029676277777785,0.04848049333333334,50.0122,27.48611111111111,25.710555555555555,100.03084266666666,0.0,0.0,20.456750777777778,204.4637088888889,0.0,,14.336176666666667,,0.0,0.0013485266666666666,,91.64829355555555,4.1336947888888895,2.34170065,134.9268766666667,0.031577556666666666,0.04209254222222222,0.0,854.7580916666667,-0.4254392644444444,,19.973903833333335,0.0,0.0,0.0,,,162.03333333333333,,,0.6537444444444444,46.4099,16.0,10.742235666666666,-0.557904125,6.9156681,,17.0,0.0,,0.0,0.0,0.30512790000000006,28.0,3.13972315,2.0946414166666667,945.3662566666667,289.6242222222223,,,,,,,,,,,158.84816666666666,863.6094805555556,
2025-07-16 07:10:30,158.99069,34.993900000000004,17.593326833333332,110.66000888888888,117.0,20.0,0.0,15962.8,0.008734192327777777,0.058355660000000004,5.536553511111111,0.04892819183333333,50.0122,27.653333333333332,26.069444444444446,99.86031266666667,0.0,0.0,19.79038061111111,198.12390833333333,0.0,,14.332712777777777,,0.0,0.0005223166666666668,,91.80927172222222,4.1328165666666665,2.5468084277777776,134.89598,0.03181767666666666,0.042526823888888884,0.0,854.8201394444444,-0.51984765,,19.9825305,0.0,0.0,0.0,,,162.29,,,0.4579833333333333,47.80002777777778,16.0,10.744293666666668,-0.6458977816666667,6.917191900000001,,17.0,0.0,,0.0,0.0,0.3040832666666667,28.0,3.1389451555555556,2.0935200555555555,940.3868427777778,289.74227777777776,,,,,,,,,,,158.845,862.1020305555556,
2025-07-16 07:11:00,159.00427833333333,34.993900000000004,17.56921288888889,110.500535,116.81944444444444,20.0,0.0,15962.8,0.009810636622222223,0.059603793333333335,5.15522246111111,0.0510513865,50.0122,28.183888888888887,26.715,100.02147161111111,0.0,0.0,19.292608944444446,192.88507555555555,0.0,,14.328040555555557,,0.0,0.0,,91.988879,4.133018783333333,2.7451190833333334,134.87028333333333,0.03185769666666667,0.04240701611111111,0.0,855.8451083333333,-0.60712294,,20.029006666666664,0.0,0.0,0.0,,,162.75833333333333,,,0.2834222222222222,48.63299444444444,16.0,10.744538666666667,-0.72852286,6.916630727777777,,17.0,0.0,,0.0,0.0,0.30160056666666674,28.0,3.1388955055555554,2.0939699166666665,935.8236377777778,289.81572222222223,,,,,,,,,,,158.90166666666667,860.6625916666667,
2025-07-16 07:11:30,159.01115,34.993900000000004,17.55598966666667,110.41123944444445,116.28833333333334,20.0,0.0,15962.8,0.01065388547777778,0.06109884,4.767741094444444,0.05176364333333334,50.0122,28.805,27.0,99.9339325,0.0,0.0,18.977246833333332,189.9355338888889,0.0,,14.31605388888889,,0.0,0.0,,92.18997900000001,4.130790888888889,2.9291883333333333,134.843785,0.031897716666666666,0.042322906111111114,0.0,857.1276994444445,-0.8677374966666667,,20.127782,0.0,0.0,0.0,,,163.05,,,0.14564444444444444,48.483238888888884,16.0,10.746245499999999,-0.9507205694444444,6.9007484888888895,,17.0,0.0,,0.0,0.0,0.3027537333333334,28.0,3.1352670333333332,2.0950451944444444,931.5597561111111,289.8655,,,,,,,,,,,158.62644444444445,859.3024972222223,
2025-07-16 07:12:00,158.99570166666666,34.993900000000004,17.57428583333333,110.53388722222222,115.56388888888888,20.0,0.0,15962.8,0.010481233455555555,0.06659876666666667,4.370158127777779,0.0466896935,50.0122,29.0,27.000555555555554,99.7476875,0.0,0.0,18.793803555555556,188.41920388888892,0.0,,14.304735833333334,,0.0,0.0,,92.42106122222222,4.127340444444444,3.095713738888889,134.81272333333334,0.03202,0.04164188611111111,0.0,857.4584366666666,-1.0963776116666668,,20.096618166666666,0.0,0.0,0.0,,,162.74166666666667,,,0.030755555555555557,49.471555555555554,16.0,10.751913166666666,-1.1474806394444446,6.8954060055555555,,17.0,0.0,,0.0,0.0,0.30447670000000004,28.0,3.1299614944444443,2.097107972222222,927.6193022222221,289.9293333333333,,,,,,,,,,,158.0688888888889,858.0941833333333,
2025-07-16 07:12:30,158.97730833333335,34.993900000000004,17.59261788888889,110.66168111111111,115.095,20.0,0.0,15962.8,0.011208057705555555,0.07166727333333332,4.01514805,0.04549582361111112,50.0122,29.04611111111111,27.165000000000003,100.01892966666668,0.0,0.0,18.888629166666664,188.85159611111112,0.0,,14.311276944444446,,0.0,0.0,,92.61731855555556,4.1241148277777775,3.2500776888888887,134.78822222222223,0.03202,0.041195223333333336,0.0,858.131671111111,-0.8285830138888889,,19.9838245,0.0,0.0,0.0,,,162.19166666666666,,,-0.0009499999999999998,49.808816666666665,16.0,10.7546,-0.9003134133333333,6.911102044444444,,17.0,0.0,,0.0,0.0,0.3037576666666667,28.0,3.1261465777777775,2.098793305555555,923.9812188888889,289.9826111111111,,,,,,,,,,,158.5315,856.7244305555556,
2025-07-16 07:13:00,158.98443833333334,34.993900000000004,17.595051388888887,110.67197,115.0,20.0,0.0,15962.8,0.012993200955555556,0.07151261333333334,3.7134392444444444,0.048941768833333336,50.0122,29.458333333333332,27.641111111111112,100.34180716666667,0.0,0.0,19.110657777777778,190.46147000000002,0.0,,14.321539722222223,,0.0,0.0,,92.77233544444445,4.125367688888889,3.3930825222222225,134.77937777777777,0.03199109666666667,0.04140847833333334,0.0,859.4765383333335,-0.49898391166666667,,19.9605325,0.0,0.0,0.0,,,162.0,,,0.0009277777777777779,49.31505,16.0,10.754810888888889,-0.5913596216666667,6.9214529,,17.0,0.0,,0.0,0.0,0.30398830000000004,28.0,3.128415694444444,2.0976478055555554,920.7109777777777,290.0035555555556,,,,,,,,,,,159.5893888888889,855.5541822222223,
